Activity ID,Activity Type,Begin Timestamp,End Timestamp,Max. Elevation (Raw),Min. Elevation (Raw),Elevation Gain (Raw),Elevation Loss (Raw),Average Heart Rate (bpm),Max. Heart Rate (bpm).1,Average Moving Speed,Average Speed,Max. Speed,Distance (Raw),Duration (h:m:s),Moving Duration (h:m:s),Begin Latitude (Decimal Degrees Raw),Begin Longitude (Decimal Degrees Raw),End Latitude (Decimal Degrees Raw),End Longitude (Decimal Degrees Raw),Temperature (Raw),Wind Speed (Raw),Wind Direction,Humidity (Raw),Condition,Rainfall
1257020317,Running,2016-07-14 15:09:00,2016-07-14 15:36:00,307.26,307.26,68.01,71.37,0.0,0.0,05:24,05:24,03:41,4.964119999999999,00:27:05,00:26:48,0.0,0.0,0.0,0.0,16.1,18.0,WNW,63.0,showers,yes
1251515952,Running,2016-07-11 18:18:00,2016-07-11 18:37:00,308.56,308.56,70.44,69.74,0.0,0.0,05:29,05:35,03:48,3.4216800000000003,00:19:07,00:18:47,0.0,0.0,0.0,0.0,22.2,8.0,NO,78.0,partly cloudy,no
1249069863,Running,2016-07-10 08:35:00,2016-07-10 09:02:00,308.38,308.38,68.7,71.93,0.0,0.0,05:21,05:25,04:48,5.01117,00:27:09,00:26:49,0.0,0.0,0.0,0.0,22.2,2.0,N,69.0,fair,no
1246713325,Running,2016-07-08 11:31:00,2016-07-08 12:00:00,307.83,307.83,63.85,66.63,0.0,0.0,05:45,05:38,04:39,4.96816,00:28:51,00:28:32,0.0,0.0,0.0,0.0,25.0,11.0,S,54.0,fair,no
1242848513,Running,2016-07-05 18:50:00,2016-07-05 19:09:00,307.87,307.87,67.94,67.6,0.0,0.0,05:21,05:23,04:12,3.4157900000000003,00:18:34,00:18:18,0.0,0.0,0.0,0.0,25.0,16.0,WNW,41.0,fair,no
1238253380,Running,2016-07-01 16:15:00,2016-07-01 16:35:00,326.01,326.01,84.03,80.57,0.0,0.0,05:35,05:43,03:49,3.2336,00:20:21,00:18:04,0.0,0.0,0.0,0.0,23.9,13.0,NO,78.0,mostly clear,no
1235134799,Running,2016-06-29 16:20:00,2016-06-29 16:40:00,325.69,325.69,72.45,70.13,0.0,0.0,06:02,06:02,03:07,3.1876900000000004,00:19:24,00:19:14,0.0,0.0,0.0,0.0,23.9,8.0,S,65.0,mostly clear,no
1235135076,Running,2016-06-28 17:24:00,2016-06-28 18:05:00,405.08,405.08,169.35,166.75,0.0,0.0,06:02,06:07,04:26,6.692019999999999,00:40:59,00:40:22,0.0,0.0,0.0,0.0,22.2,14.0,SSW,61.0,fair,no
1231356877,Running,2016-06-27 10:34:00,2016-06-27 11:10:00,392.84,392.84,139.73,135.22,0.0,0.0,05:48,05:54,04:31,6.13313,00:36:12,00:35:33,0.0,0.0,0.0,0.0,22.8,14.0,NNO,69.0,fair,no
1231355094,Running,2016-06-25 09:58:00,2016-06-25 10:26:00,328.0,328.0,89.2,87.15,0.0,0.0,05:42,05:45,04:51,4.00936,00:27:14,00:22:53,0.0,0.0,0.0,0.0,22.8,18.0,NNO,73.0,mostly clear,no
1231354921,Running,2016-06-24 16:20:00,2016-06-24 16:37:00,326.68,326.68,70.87,72.59,0.0,0.0,05:28,05:31,04:38,3.10648,00:17:07,00:16:58,0.0,0.0,0.0,0.0,27.8,18.0,SW,55.0,mostly clear,no
1226716000,Running,2016-06-23 15:26:00,2016-06-23 15:43:00,329.63,329.63,72.53,80.25,0.0,0.0,05:15,05:24,04:41,3132.0,00:16:55,00:16:27,0.0,0.0,0.0,0.0,27.2,24.0,SW,39.0,fair,no
1226716207,Running,2016-06-22 16:22:00,2016-06-22 16:38:00,338.28,338.28,62.47,63.28,0.0,0.0,05:49,05:51,03:09,2.70119,00:16:01,00:15:44,0.0,0.0,0.0,0.0,23.9,13.0,SW,57.0,fair,no
1226716363,Running,2016-06-21 16:25:00,2016-06-21 16:47:00,302.19,302.19,66.64,66.52,0.0,0.0,05:27,05:30,03:36,4.013730000000001,00:22:06,00:21:51,0.0,0.0,0.0,0.0,21.1,3.0,SO,78.0,fair,no
1226716855,Running,2016-06-20 17:16:00,2016-06-20 17:37:00,323.33,323.33,85.03,111.03,0.0,0.0,05:25,05:29,03:34,3.95872,00:21:43,00:21:28,0.0,0.0,0.0,0.0,22.2,27.0,SW,61.0,fair,no
1226718161,Running,2016-06-18 12:07:00,2016-06-18 12:24:00,557.62,557.62,70.82,76.47,0.0,0.0,05:33,05:36,04:43,3.02501,00:16:57,00:16:46,0.0,0.0,0.0,0.0,21.1,3.0,N,49.0,mostly clear,no
1213547758,Running,2016-06-15 14:38:00,2016-06-15 15:08:00,311.26,311.26,81.66,82.76,0.0,0.0,05:22,05:27,04:02,5.57298,00:30:29,00:29:56,0.0,0.0,0.0,0.0,17.2,21.0,S,77.0,mostly clear,no
1212184359,Running,2016-06-14 14:33:00,2016-06-14 15:01:00,309.72,309.72,74.06,76.12,0.0,0.0,05:26,05:30,03:48,5.02961,00:28:01,00:27:20,0.0,0.0,0.0,0.0,16.1,21.0,S,77.0,partly cloudy,no
1208826417,Running,2016-06-12 09:43:00,2016-06-12 10:12:00,308.37,308.37,69.82,72.96,0.0,0.0,05:48,05:51,04:02,5.00634,00:29:18,00:29:04,0.0,0.0,0.0,0.0,15.0,5.0,N,88.0,rain,yes
1207350801,Running,2016-06-11 10:05:00,2016-06-11 10:35:00,307.74,307.74,51.54,54.59,0.0,0.0,05:55,06:01,04:59,4.98479,00:30:05,00:29:29,0.0,0.0,0.0,0.0,17.2,10.0,S,88.0,cloudy,no
1205026379,Running,2016-06-09 14:56:00,2016-06-09 15:17:00,308.59,308.59,67.47,69.46,0.0,0.0,05:54,05:57,04:41,3.5558,00:21:10,00:21:00,0.0,0.0,0.0,0.0,21.1,14.0,N,53.0,mostly clear,no
1203784563,Running,2016-06-07 09:10:00,2016-06-07 09:42:00,309.47,309.47,70.94,73.86,0.0,0.0,06:21,06:25,04:53,4.94082,00:31:43,00:31:20,0.0,0.0,0.0,0.0,21.1,2.0,N,73.0,fair,no
912662907,Running,2015-09-28 17:19:00,2015-09-28 17:39:00,308.37,308.37,52.29,55.11,174.0,70.0,06:01,06:03,04:06,3.3951300000000004,00:20:32,00:20:27,0.0,0.0,0.0,0.0,17.8,21.0,O,34.0,fair,no
908332579,Running,2015-09-24 12:55:00,2015-09-24 13:16:00,307.23,307.23,62.46,64.2,186.0,115.0,06:18,06:18,03:53,3.37103,00:21:15,00:21:15,0.0,0.0,0.0,0.0,16.1,8.0,WSW,59.0,mostly clear,no
1199436564,Running,2015-01-01 03:34:00,2016-06-05 12:48:00,260.36,260.36,5.88,18.73,0.0,0.0,0.0,06:23,03:19,4.96411,00:31:41,581:44:56,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,N/A,N/A
